EventId,Class,Weight
206938,b,0.07389912981499999
320470,b,1.68161144262
103308,b,4.8710359044
301823,b,2.1660758410799996
227333,s,0.018636116672000002
338565,b,1.3733909471099999
133646,b,1.68161144262
209094,b,1.68161144262
315135,b,5.8742207552
225887,b,2.03216723369
296206,s,0.018636116672000002
349787,b,3.90787875138
239769,b,0.0640607773058
249459,b,1.4548484726800002
101847,b,2.55430703037
149253,b,2.07532444955
337291,s,0.018636116672000002
327059,b,7.21308900911
197384,s,0.018636116672000002
237523,s,0.0015027048310099999
217790,b,0.0713571365583
321611,s,0.018636116672000002
189916,b,1.4548484726800002
259198,s,0.0015027048310099999
247452,s,0.0015027048310099999
194531,b,2.24882096382
252812,s,0.0015027048310099999
294682,b,2.28778132778
278982,b,0.7440562472300001
167226,s,0.0015027048310099999
176326,b,0.7440562472300001
126655,s,0.0015027048310099999
335312,b,2.43236838333
120822,b,0.307169523947
345891,s,0.0015027048310099999
100976,b,5.347590865330001
324730,s,0.0015027048310099999
102534,b,4.7839800741900005
221950,b,0.309795155685
241161,b,6.82465714376
129608,b,0.358539992008
239063,s,0.0015027048310099999
168414,s,0.0015027048310099999
342741,b,0.7440562472300001
174600,s,0.0026533113373299996
243205,b,2.13554639965
147929,b,2.15570071539
151894,b,1.9974569642900002
158534,s,0.018636116672000002
142890,b,3.44513724251
276422,s,0.0026533113373299996
133221,b,1.68161144262
109861,b,4.3683404670699995
244562,b,5.10972943667
159917,b,4.68423663132
195764,b,0.309795155685
129742,s,0.0015027048310099999
181172,b,2.1110329057299997
180297,b,0.309795155685
126704,b,0.07389912981499999
145310,s,0.018636116672000002
270946,b,2.77840326339
272742,s,0.0026533113373299996
258840,b,1.4548484726800002
236453,b,0.7440562472300001
123483,b,0.358539992008
317203,s,0.018636116672000002
108462,s,0.018636116672000002
123587,b,2.34082228845
213579,s,0.0015027048310099999
194314,b,2.1289791636
126272,b,2.7575174442900003
271461,s,0.018636116672000002
270018,b,4.9614173487699995
212134,b,4.676778290350001
163757,b,5.0559453017900005
198154,b,2.3507801963499997
297604,s,0.018636116672000002
207675,b,1.4548484726800002
305147,b,4.64336363326
127115,b,4.502315448459999
287686,b,1.68161144262
348692,b,1.9307085994
160458,b,3.1491219779799997
146352,b,0.0640607773058
119712,b,1.46132659104
206427,b,2.4709824264099995
183973,s,0.018636116672000002
229590,b,6.02158800867
152181,s,0.0015027048310099999
211807,s,0.0015027048310099999
109517,s,0.0015027048310099999
117067,b,4.67863073662
103622,b,1.1947055309
296059,s,0.0015027048310099999
112876,b,2.25018201843
153791,b,5.990640045369999
129607,b,0.0640607773058
144843,s,0.018636116672000002
274533,s,0.018636116672000002
113098,b,0.309795155685
258370,b,2.19511326653
169486,b,0.0713571365583
112455,s,0.018636116672000002
117454,b,3.0351458871499997
289263,b,2.66104022758
118163,s,0.018636116672000002
252031,b,1.68161144262
202782,b,1.4548484726800002
184827,b,0.904127442574
115304,s,0.0015027048310099999
254736,s,0.0015027048310099999
228965,b,2.20617597419
223939,b,4.58610066082
171564,b,3.02930878115
335559,b,0.309795155685
148543,b,0.0713571365583
117300,b,0.309795155685
282496,b,0.7440562472300001
343385,s,0.0015027048310099999
163094,s,0.0026533113373299996
218067,b,2.1735509621099998
268327,b,1.3733909471099999
122983,b,4.606583112169999
128685,s,0.0015027048310099999
142214,s,0.0015027048310099999
132095,b,2.36283774256
153050,b,4.658010957759999
109082,b,0.0640607773058
189632,b,2.5636097960799997
199724,b,5.8905401917799995
100882,b,0.0640607773058
296404,b,2.02379701491
262337,s,0.0015027048310099999
242046,s,0.018636116672000002
237859,b,2.34510797565
312861,b,3.12449126761
263296,b,1.4548484726800002
164546,b,6.34658492866
199070,b,1.7638462684799998
170988,b,2.71411461267
140642,b,4.4713563909300005
348718,b,1.68161144262
301858,s,0.018636116672000002
216930,s,0.0015027048310099999
176817,s,0.0015027048310099999
344134,s,0.0015027048310099999
146947,b,1.4548484726800002
349247,b,0.307169523947
198899,b,0.9245927142139999
287512,s,0.018636116672000002
111459,s,0.0015027048310099999
346881,b,1.68161144262
337909,b,4.48300293056
331864,b,1.4548484726800002
147523,s,0.018636116672000002
157375,s,0.0015027048310099999
241625,s,0.0026533113373299996
103912,b,1.68161144262
236928,s,0.0015027048310099999
234247,s,0.0015027048310099999
251416,s,0.018636116672000002
311175,b,2.07405964036
148744,s,0.0015027048310099999
153541,s,0.018636116672000002
202446,b,2.05387827118
153971,s,0.018636116672000002
326311,b,2.55255998743
201309,s,0.0026533113373299996
298452,b,5.0931505037199996
255212,b,1.68161144262
169251,b,6.299265214
154312,b,2.5684229460099997
201797,s,0.0015027048310099999
328439,b,5.92086228051
203136,b,2.03326472572
258962,b,1.68161144262
166598,s,0.018636116672000002
197882,b,0.0834140312717
283342,s,0.0015027048310099999
213968,b,2.2620138913
285405,b,1.68161144262
322546,b,4.77184011166
126343,b,1.68161144262
292675,s,0.0015027048310099999
106588,b,1.4548484726800002
312800,b,1.8632123417900002
237947,b,4.6861706846199995
327984,b,4.76665982657
123039,s,0.018636116672000002
164664,b,3.2135069206
229071,b,4.23197589412
320471,s,0.018636116672000002
150150,b,5.3115002140800005
272259,b,1.68161144262
191593,s,0.018636116672000002
251319,s,0.018636116672000002
126790,b,4.97032735095
284849,b,4.694049119030001
174909,b,3.9053577845199996
148069,b,0.0640607773058
295952,b,1.68161144262
206468,b,2.4711724063599996
283748,b,0.0713571365583
214156,s,0.018636116672000002
262580,s,0.0015027048310099999
333682,b,6.4202999473
204909,b,3.05048997629
281868,b,4.491539803459999
173153,b,0.07389912981499999
268791,b,1.68161144262
172808,s,0.0015027048310099999
246510,s,0.0015027048310099999
276059,s,0.018636116672000002
123192,s,0.00150187015894
210954,b,0.7440562472300001
169578,b,4.78818941927
104006,s,0.018636116672000002
228578,b,2.44225049911
197136,b,4.3360241907
297957,s,0.0015027048310099999
286221,b,5.1717428839099995
113142,s,0.0015027048310099999
126002,b,4.96356909256
282830,b,1.05663084622
316028,b,2.4492879646900003
128073,s,0.0015027048310099999
219774,b,1.68161144262
148074,b,0.0640607773058
334126,b,0.309795155685
288296,b,0.7440562472300001
347820,b,1.68161144262
335591,b,0.309795155685
249353,b,1.3733909471099999
346039,b,1.3733909471099999
197566,s,0.0015027048310099999
245011,b,1.20005826645
252066,b,1.9154634555400003
111802,b,6.65524687156
282907,s,0.018636116672000002
108234,b,1.9994602994
326567,s,0.0015027048310099999
188741,s,0.018636116672000002
240931,s,0.018636116672000002
318582,s,0.0015027048310099999
131388,s,0.00150187015894
189187,s,0.0026533113373299996
140333,s,0.00150187015894
236830,s,0.0015027048310099999
260661,b,0.0834140312717
132396,s,0.0015027048310099999
303738,b,0.0713571365583
317207,b,2.07327638113
221724,b,0.7440562472300001
218356,s,0.018636116672000002
117785,b,0.07389912981499999
283311,s,0.00150187015894
278767,s,0.0015027048310099999
336853,b,1.68161144262
121152,b,1.4548484726800002
185518,b,6.42105783069
206809,b,1.3301042824
217344,b,1.9198731317700002
249550,b,1.68161144262
134969,b,6.9035083127
299997,s,0.0015027048310099999
273082,s,0.018636116672000002
346152,b,4.54775105503
160971,s,0.018636116672000002
310974,s,0.0015027048310099999
158339,s,0.018636116672000002
165966,b,2.1786324729400004
135604,b,6.688699128230001
330915,s,0.018636116672000002
327863,b,2.0162501650599998
297593,s,0.0015027048310099999
233947,s,0.0015027048310099999
328926,b,4.79732225324
140479,s,0.0015027048310099999
251401,b,4.7369049677
245201,b,2.50074211177
153585,s,0.018636116672000002
329073,b,2.31009439733
161806,s,0.018636116672000002
148400,b,0.0713571365583
192312,s,0.0015027048310099999
171425,b,0.309795155685
136673,s,0.0026533113373299996
235267,b,0.07389912981499999
262959,b,0.7440562472300001
265707,s,0.018636116672000002
122185,b,2.07759148856
117289,b,0.0713571365583
156740,b,6.27174663947
284961,b,0.307169523947
313284,b,1.4548484726800002
348974,b,1.4548484726800002
128469,b,1.4548484726800002
213445,b,4.700564834130001
185741,b,5.88517373094
225205,b,0.358539992008
125330,s,0.018636116672000002
212888,b,0.7440562472300001
117814,b,0.307169523947
123741,b,5.85984823805
193814,b,1.9297395131900001
223812,b,0.7440562472300001
338924,b,1.68161144262
305106,b,0.7440562472300001
229024,b,0.7440562472300001
265776,b,0.428897603818
102164,b,0.7440562472300001
146222,s,0.00150187015894
225604,s,0.0015027048310099999
308424,b,1.88747851072
344591,b,0.307169523947
314154,b,3.0380682651999997
148671,s,0.018636116672000002
335275,b,1.4548484726800002
347716,b,1.4548484726800002
205974,s,0.018636116672000002
162687,b,2.19313646212
250706,b,0.309795155685
322954,b,0.7440562472300001
301974,b,4.27947842636
341517,s,0.018636116672000002
214858,b,4.793077198130001
274485,s,0.0015027048310099999
221910,s,0.0015027048310099999
139248,b,4.56492324698
217541,b,7.314473659810001
343747,b,2.30910067592
101922,b,4.42364153305
133518,b,2.05045104449
288279,s,0.0015027048310099999
267326,b,1.68161144262
156146,b,4.82096781328
259300,b,1.3089105781100001
186316,s,0.018636116672000002
275785,b,0.7440562472300001
241251,s,0.018636116672000002
102836,b,2.66453321701
128780,b,1.4548484726800002
338495,s,0.00150187015894
244817,b,4.71796601698
251297,b,0.7440562472300001
189296,b,2.1578735573400003
165765,b,2.8189211576099997
124135,b,6.71483429204
163514,b,2.12451003375
285436,b,2.7595011876599997
175276,b,5.016067849080001
103754,b,2.27727178572
135086,b,6.69983281243
201302,s,0.018636116672000002
262500,s,0.0015027048310099999
310571,s,0.018636116672000002
153814,b,2.38910186959
251554,s,0.018636116672000002
214366,s,0.0026533113373299996
298671,b,4.44420005587
158008,b,0.850664362398
239494,b,6.55145676733
229976,s,0.0015027048310099999
314612,s,0.018636116672000002
347613,s,0.0015027048310099999
173608,s,0.018636116672000002
349958,s,0.018636116672000002
223920,s,0.0026533113373299996
286957,b,1.68161144262
198479,b,2.95669344017
192345,b,1.68161144262
254604,b,4.85631561751
304903,b,4.925722272190001
269429,s,0.018636116672000002
130302,b,3.02363748606
184730,s,0.0026533113373299996
269849,s,0.0015027048310099999
260243,b,2.4550278253499997
123293,s,0.0015027048310099999
190168,b,5.155441046469999
160516,b,2.4703313744299997
130376,b,0.0713571365583
277205,b,0.07389912981499999
296841,s,0.018636116672000002
303075,b,5.3496969199
191544,b,2.26051344311
116711,s,0.018636116672000002
294454,b,5.7411093835
216711,b,4.39900908498
301728,s,0.0026533113373299996
162751,s,0.018636116672000002
286439,b,1.19557639646
334135,s,0.0015027048310099999
285296,b,1.68161144262
181742,s,0.018636116672000002
324717,s,0.00150187015894
184231,s,0.018636116672000002
118489,b,4.7494270943300005
340242,b,0.7440562472300001
224574,b,1.4548484726800002
127988,s,0.018636116672000002
183086,b,5.6172056361800005
103132,b,1.89386035129
137600,b,4.34661124432
186682,b,0.0640607773058
141968,b,4.78662311417
141578,b,4.42233295577
262486,b,1.68161144262
227308,b,1.8267498756
236319,s,0.018636116672000002
332324,b,3.30406785222
221440,b,1.78067215922
290147,b,0.07389912981499999
248165,s,0.018636116672000002
124330,s,0.0026533113373299996
106121,b,3.01276875597
218797,b,5.43732072583
319760,b,1.9163816179099997
285125,b,4.54619917626
133128,s,0.018636116672000002
260300,b,1.68161144262
165758,b,1.14958880249
276745,b,1.68161144262
183948,s,0.0015027048310099999
171760,b,5.67021637748
102585,s,0.018636116672000002
250484,s,0.018636116672000002
226274,s,0.0026533113373299996
172079,s,0.0015027048310099999
138564,s,0.018636116672000002
104345,b,1.68161144262
238352,s,0.0026533113373299996
313553,b,0.07389912981499999
280423,s,0.0015027048310099999
201960,b,0.0713571365583
222455,b,0.0640607773058
261686,b,1.2072928952600002
208561,b,1.68161144262
116189,s,0.0015027048310099999
197199,s,0.0015027048310099999
109383,s,0.0015027048310099999
269964,b,4.0753398701300005
337735,s,0.0015027048310099999
248330,b,0.0640607773058
328184,b,0.0713571365583
200795,s,0.018636116672000002
177801,b,0.7440562472300001
160819,b,2.2609832043
265057,s,0.018636116672000002
121852,b,2.2872692007900004
329752,s,0.018636116672000002
149116,s,0.018636116672000002
119132,b,1.68161144262
339390,b,2.02023758715
231581,s,0.018636116672000002
104012,b,2.26662348304
304066,b,2.68187816201
187388,b,1.68161144262
210453,b,0.0640607773058
312722,s,0.0015027048310099999
276161,b,1.36069970847
237950,s,0.018636116672000002
168976,s,0.018636116672000002
337131,b,0.7440562472300001
291000,b,1.68161144262
260505,b,1.68161144262
121843,s,0.00150187015894
129142,b,0.309795155685
200073,s,0.00150187015894
209964,b,6.744488902760001
187445,b,0.358539992008
256788,b,0.307169523947
266542,b,4.24361016734
221480,b,2.9105446113099998
128792,b,2.39285991503
187689,s,0.00150187015894
345076,b,4.40525794297
150748,s,0.00150187015894
339333,b,1.68161144262
127555,b,0.7440562472300001
190233,b,2.35547658386
306340,b,2.0914215192700003
336146,b,0.7440562472300001
251795,s,0.0015027048310099999
322785,b,1.68161144262
240896,s,0.0015027048310099999
261747,b,1.68161144262
259535,s,0.018636116672000002
292671,s,0.018636116672000002
240848,b,5.387823470090001
174543,s,0.0015027048310099999
251750,b,0.0640607773058
116483,s,0.018636116672000002
348920,s,0.018636116672000002
161996,b,1.68161144262
324080,b,5.4967434294599995
232172,b,0.7440562472300001
114921,b,2.1987816209099997
175049,b,0.07389912981499999
184107,b,2.73238708957
144763,b,4.26196572602
297200,b,1.68161144262
166529,s,0.0015027048310099999
313350,b,4.45024605124
231775,b,0.7440562472300001
210812,s,0.0015027048310099999
147301,b,4.55942324716
196050,s,0.0015027048310099999
281595,b,0.0640607773058
313449,b,0.0834140312717
194177,s,0.0015027048310099999
187867,b,0.309795155685
191956,b,1.68161144262
265605,b,4.65249712205
326167,s,0.00150187015894
242352,b,2.17284243121
113616,b,0.309795155685
194839,b,0.309795155685
213360,b,4.52591964151
294712,b,6.69193747542
202008,b,2.09377115933
210163,b,2.15970870225
175315,s,0.0015027048310099999
243215,b,4.331241332099999
127926,b,1.23676876981
246694,s,0.018636116672000002
124851,s,0.0015027048310099999
281201,b,2.2720932645299996
203268,b,4.88450010401
107943,b,4.5584614621199995
154683,b,3.1288799011400004
165900,b,0.0713571365583
234926,b,1.4548484726800002
230491,b,0.07389912981499999
186879,b,1.97666061345
182379,b,0.0713571365583
109678,b,2.53073927151
199747,b,6.93423321237
156933,b,0.07389912981499999
299160,b,5.08882963518
153123,s,0.0015027048310099999
171063,s,0.0015027048310099999
307834,s,0.0026533113373299996
270393,s,0.018636116672000002
324047,b,5.33023767174
334293,s,0.018636116672000002
331480,b,0.307169523947
146443,s,0.0026533113373299996
164142,b,1.68161144262
169006,b,5.9797957736
322018,b,0.07389912981499999
210621,b,0.7440562472300001
125957,s,0.0015027048310099999
188269,s,0.00150187015894
237180,s,0.0015027048310099999
299151,s,0.018636116672000002
146320,s,0.018636116672000002
184251,b,2.56979609594
302376,b,0.309795155685
310063,b,6.1227296018
209638,b,2.17510750887
134433,b,1.68161144262
314748,b,4.52677856297
177345,b,2.5207907500599998
128316,b,0.908592938881
198562,b,1.68161144262
294767,b,1.68161144262
170258,b,2.72438488782
176055,b,4.337518569459999
151046,b,2.20707371155
175206,b,0.07389912981499999
344865,b,2.7773133615499996
317921,s,0.0015027048310099999
329102,b,5.61535506814
311568,b,4.72160188275
268756,b,5.92453166051
129043,s,0.0015027048310099999
126838,s,0.0015027048310099999
259999,b,4.99994049367
325852,s,0.0015027048310099999
223294,b,2.0148616336500003
132524,b,2.0840713646799998
183053,b,2.00425886926
341242,b,1.68161144262
116400,s,0.018636116672000002
216175,b,1.84716144527
222374,b,2.97075083264
321617,b,0.07389912981499999
100542,b,2.02124894264
154495,b,4.9110850589099995
244355,b,4.78033305148
296705,s,0.018636116672000002
114418,b,2.18473731114
129851,b,4.88529505666
264310,b,2.2815237151599996
205511,b,4.87907981444
229465,b,1.8017953076599997
205806,b,5.1285558402
142612,b,1.68161144262
249064,b,4.1024424758
141307,s,0.0015027048310099999
203876,b,5.397854580730001
300668,b,1.9942114693700002
307313,b,4.612405314609999
257902,s,0.0015027048310099999
250731,b,2.06806841194
348637,b,2.25065387693
274935,b,1.4548484726800002
187207,b,4.6089003002
227864,b,0.309795155685
306514,b,5.65465021132
314053,b,2.28420727586
128694,b,4.9765404026199995
291773,s,0.018636116672000002
283625,b,0.309795155685
181259,b,2.38237696498
341988,b,2.05878325668
279075,b,0.0834140312717
141000,b,0.309795155685
106134,b,0.7440562472300001
217704,s,0.0015027048310099999
161743,s,0.018636116672000002
171405,s,0.018636116672000002
181376,s,0.018636116672000002
223562,b,6.03599160691
224343,s,0.00150187015894
285094,b,0.0713571365583
330576,s,0.018636116672000002
251855,s,0.018636116672000002
326547,b,2.06183480499
328738,s,0.0026533113373299996
232818,b,1.68161144262
124454,b,4.76384108262
268602,b,2.0921404937
227939,b,2.36226417283
314639,s,0.018636116672000002
285698,b,1.4548484726800002
232039,b,2.132815085
172167,s,0.018636116672000002
167883,b,4.9463097638999995
280823,s,0.0015027048310099999
218919,s,0.018636116672000002
243974,b,1.4548484726800002
182622,s,0.0026533113373299996
137825,b,5.65508851061
129225,b,6.6376002725
147630,b,5.14259110149
166795,b,4.51927642621
137842,s,0.018636116672000002
116820,b,2.76226517241
141941,s,0.018636116672000002
334176,b,1.68161144262
288910,s,0.0015027048310099999
237372,b,2.0973910385
293882,b,1.68161144262
155719,b,2.8514066296499996
205276,s,0.0015027048310099999
217213,b,1.3733909471099999
241779,b,2.4674464385599997
123147,b,0.950531990387
336051,b,3.0278066973400004
121949,b,0.0713571365583
214694,s,0.018636116672000002
182458,b,0.07389912981499999
282505,b,2.35382252851
269249,b,0.358539992008
125074,s,0.0015027048310099999
254410,b,2.60450728067
303536,b,1.8332814001700002
334119,b,1.160335705
243759,s,0.018636116672000002
183380,b,6.996048930630001
346938,b,2.3284162414
114494,s,0.0015027048310099999
161646,b,1.1030716952200001
176275,b,2.8985277541500003
165064,b,4.6051211506
319040,b,1.4548484726800002
279259,s,0.0015027048310099999
346555,b,1.06050871919
216599,b,1.68161144262
101879,b,1.1985630105299998
138353,s,0.00150187015894
282936,s,0.018636116672000002
184620,b,2.09976313568
156118,b,1.36336115388
136058,b,1.3733909471099999
292340,b,1.7802614298099997
197495,b,1.68161144262
317848,s,0.00150187015894
146307,b,0.972534779545
253824,s,0.0015027048310099999
311710,s,0.0015027048310099999
284645,b,0.7440562472300001
252976,s,0.0015027048310099999
249453,s,0.00150187015894
150208,b,1.80585714398
143993,s,0.018636116672000002
235477,b,2.81212094318
203630,s,0.0015027048310099999
155074,s,0.0015027048310099999
222418,b,1.24646257239
134252,b,2.42613225402
300715,b,4.24834288473
125735,b,2.23415321372
324437,b,2.00000039033
342486,b,1.9915359072499998
208437,b,0.358539992008
324403,b,2.13764966885
258434,b,0.07389912981499999
301176,b,0.309795155685
162678,s,0.0015027048310099999
317219,b,4.74099648225
225575,s,0.00150187015894
296479,b,2.14917360335
259656,s,0.0015027048310099999
318166,b,2.5980830228
190587,b,1.68161144262
177098,b,1.4548484726800002
313347,b,0.906449651992
228719,s,0.018636116672000002
158167,s,0.0015027048310099999
125195,b,2.3679486529900005
250049,b,4.54259470449
327868,b,1.4548484726800002
331226,b,0.7440562472300001
106812,b,2.5450737655
254030,b,3.03700100206
276293,b,5.92808845248
176483,b,4.58887941676
256192,b,1.68161144262
129836,b,4.74904079704
155927,s,0.0015027048310099999
121635,s,0.0015027048310099999
245248,b,5.2661565474400005
214379,b,4.8428793593699995
107258,b,0.0713571365583
168572,s,0.0026533113373299996
122730,b,6.12143273201
271185,s,0.0015027048310099999
215497,s,0.0015027048310099999
312139,b,5.28100336199
301188,b,1.4548484726800002
163278,s,0.018636116672000002
153547,b,1.4548484726800002
244177,b,0.07389912981499999
166221,b,5.24618321806
238834,s,0.018636116672000002
321721,b,0.7440562472300001
115661,s,0.018636116672000002
332155,s,0.018636116672000002
245159,s,0.0015027048310099999
325667,b,2.7399286078900005
144486,b,1.68161144262
185550,b,1.4548484726800002
190565,s,0.0015027048310099999
147644,s,0.018636116672000002
342342,s,0.00150187015894
217295,b,0.942161961579
293721,b,1.14000629943
317430,b,0.7440562472300001
299827,s,0.0015027048310099999
322804,b,2.06731093878
291975,b,0.309795155685
186460,b,5.677537759530001
278589,s,0.0026533113373299996
179580,s,0.0015027048310099999
328093,b,1.68161144262
229775,b,0.963676206123
191234,s,0.018636116672000002
142762,b,2.30452719273
280105,b,2.26141345583
257812,s,0.0015027048310099999
288486,b,5.15218157267
267066,b,5.4644893273
142944,s,0.018636116672000002
184202,b,1.4548484726800002
259528,b,4.6410918195
270197,b,1.11318287809
347335,b,0.0713571365583
210583,b,2.06558064752
261784,b,0.07389912981499999
328939,b,2.20868173737
115726,s,0.0015027048310099999
113718,s,0.0015027048310099999
172618,s,0.0015027048310099999
323571,b,1.3565645275
314222,b,1.68161144262
229128,s,0.0015027048310099999
129678,b,4.90631534314
232315,s,0.018636116672000002
160493,b,0.358539992008
303956,s,0.0015027048310099999
337986,b,1.68161144262
279756,s,0.0015027048310099999
329335,s,0.018636116672000002
292734,s,0.0015027048310099999
288210,b,1.4548484726800002
323874,s,0.0015027048310099999
191314,b,2.25138450342
160219,b,1.54390429676
133427,b,2.93810553119
241899,b,1.97881307783
125571,s,0.0015027048310099999
298248,s,0.0015027048310099999
101550,b,4.530053172190001
342614,s,0.018636116672000002
218516,b,0.7440562472300001
238956,s,0.0015027048310099999
343145,b,1.19109572465
314187,b,0.7440562472300001
245673,s,0.00150187015894
113836,b,0.7440562472300001
272444,b,1.9804229695599997
323902,s,0.0015027048310099999
186884,b,0.07389912981499999
138439,b,1.38625483602
160712,b,1.11545879585
136803,b,2.46216659511
300009,s,0.0015027048310099999
292011,s,0.0015027048310099999
338471,s,0.0015027048310099999
250430,b,2.83265464524
245123,b,5.522550044680001
349336,s,0.0015027048310099999
187939,b,1.68161144262
215428,b,0.307169523947
343401,b,0.7440562472300001
135519,s,0.0026533113373299996
180169,s,0.0015027048310099999
188197,b,1.4548484726800002
289563,b,2.07600043773
162615,s,0.018636116672000002
301948,b,6.289610550240001
190465,s,0.018636116672000002
227993,b,2.12233713843
298514,b,2.22280972909
297246,s,0.0015027048310099999
242293,b,0.7440562472300001
226678,b,2.2455889157900004
100223,b,4.910618727819999
213165,s,0.0026533113373299996
199952,b,4.46995881915
170921,s,0.018636116672000002
251536,b,0.7440562472300001
185529,b,1.3733909471099999
132500,s,0.0015027048310099999
291976,s,0.018636116672000002
119816,s,0.0015027048310099999
316244,b,6.447505846059999
131297,b,2.1690223571000002
255306,s,0.018636116672000002
256657,b,2.45234050287
315241,b,5.2994928802
214733,b,4.510236406130001
172052,s,0.00150187015894
344634,s,0.018636116672000002
268036,b,4.79491391116
311575,s,0.0015027048310099999
305978,s,0.0015027048310099999
260807,b,1.68161144262
203050,b,1.3733909471099999
260099,b,4.61698511306
173117,s,0.018636116672000002
141482,b,5.567373947919999
301601,b,0.7440562472300001
330586,s,0.0015027048310099999
328710,b,5.38694618705
228076,b,1.4548484726800002
113395,b,5.8450480451199995
239304,b,2.0399645530900004
236135,b,1.43466089576
164200,b,1.68161144262
349345,b,4.39181889613
105137,b,1.24719731426
306624,b,2.1003218398900003
151955,s,0.0015027048310099999
318358,b,1.6299246973800001
237225,b,2.8429994306200004
306707,b,0.7440562472300001
218003,b,1.68161144262
218285,s,0.018636116672000002
124826,b,0.97697479576
265764,s,0.018636116672000002
233781,b,2.20088446856
174594,b,1.96428808352
263408,s,0.0015027048310099999
116613,b,1.68161144262
150552,s,0.018636116672000002
147233,b,1.68161144262
247859,b,4.8889974864
130010,b,1.3733909471099999
175491,b,5.5361718377699995
297606,b,2.30955300245
168286,b,0.07389912981499999
316710,s,0.0015027048310099999
212818,s,0.0015027048310099999
283122,b,0.7440562472300001
129623,b,2.50524930244
190199,b,4.57582722427
339120,b,4.3726162675
305378,b,4.52511133617
348444,b,1.3733909471099999
219857,s,0.0015027048310099999
332853,s,0.0015027048310099999
331996,b,2.07894832164
172871,b,1.68161144262
334586,b,1.4548484726800002
342162,b,2.26887735299
248862,s,0.0026533113373299996
134398,s,0.0015027048310099999
284416,s,0.018636116672000002
101842,b,1.68161144262
148467,s,0.018636116672000002
291753,s,0.0026533113373299996
127449,b,5.49368954108
224754,s,0.0015027048310099999
303455,b,2.3438054999599998
299478,s,0.018636116672000002
336258,s,0.018636116672000002
215103,b,2.07549088401
324161,s,0.018636116672000002
172854,b,1.05406395814
305290,s,0.018636116672000002
189516,b,5.02328900089
314969,s,0.0015027048310099999
268436,b,2.17131827609
123205,b,4.20261954931
266866,b,4.46082947916
146714,s,0.0026533113373299996
192991,b,2.1798908405
199475,b,0.7440562472300001
265860,s,0.018636116672000002
309316,s,0.018636116672000002
223495,s,0.0015027048310099999
294289,b,1.08794750242
329581,s,0.018636116672000002
336703,b,4.771886111690001
289757,b,2.13553519559
113571,s,0.0015027048310099999
268067,b,2.04522979391
237024,b,0.7440562472300001
128140,b,5.78735761587
151445,s,0.018636116672000002
250629,b,1.3733909471099999
287372,b,1.68161144262
340326,s,0.018636116672000002
326120,s,0.0015027048310099999
247511,s,0.018636116672000002
115373,b,0.0640607773058
311095,b,1.4548484726800002
158950,b,6.759211870800001
346441,b,2.6597380034
167713,b,0.7440562472300001
233346,b,5.3182484525
206202,s,0.0015027048310099999
240493,b,0.0713571365583
134829,s,0.018636116672000002
279285,b,2.32017362867
243060,b,2.83886949954
332617,s,0.00150187015894
160669,s,0.0015027048310099999
187188,b,0.07389912981499999
104237,b,1.68161144262
263801,b,2.34965179793
307985,b,5.8977107040600005
321888,b,2.53751072173
288290,b,4.78227185757
162914,s,0.0015027048310099999
323590,b,0.7440562472300001
103091,b,2.3161590214
258781,b,1.68161144262
213681,s,0.0015027048310099999
120106,s,0.0026533113373299996
280842,b,0.07389912981499999
236294,s,0.0015027048310099999
198846,b,1.68161144262
291732,b,2.3378179819
336936,b,1.68161144262
260832,b,4.75720558094
328296,b,4.54509051381
111762,b,2.22848650437
304613,b,2.19739794295
185889,b,4.66835031039
132747,b,0.0713571365583
325861,s,0.018636116672000002
231711,b,1.4548484726800002
167042,b,1.99041247686
159563,s,0.0015027048310099999
155102,b,5.24913219178
149288,s,0.018636116672000002
279126,b,6.1737896784899995
286264,s,0.018636116672000002
274235,b,4.7803196543699995
114135,b,2.31128894989
309450,b,5.05765465691
277789,b,5.46390438122
261409,b,2.0409075415599998
284388,b,2.3990443808200004
210038,b,0.886512619407
155572,s,0.0015027048310099999
145322,b,6.584814637540001
105913,s,0.0015027048310099999
184794,b,1.68161144262
195793,b,3.4770766135400004
169747,s,0.018636116672000002
213872,s,0.0015027048310099999
131803,b,2.46061111058
319307,b,1.3733909471099999
247654,s,0.0015027048310099999
326717,b,5.60543771428
163246,s,0.0026533113373299996
161951,s,0.018636116672000002
290267,s,0.0015027048310099999
215327,b,2.11775095485
145851,b,4.66558913415
226636,b,4.72508042795
317201,s,0.018636116672000002
233883,b,1.4548484726800002
185474,b,1.68161144262
332777,s,0.0015027048310099999
210098,b,0.0640607773058
128138,b,1.4748551368
267832,b,2.87138063717
234019,b,1.9739983787400002
332201,s,0.00150187015894
111038,b,0.07389912981499999
122405,s,0.018636116672000002
171499,s,0.018636116672000002
301545,b,1.68161144262
310690,b,2.0967517648
334999,b,1.68161144262
144504,b,0.0640607773058
126625,b,0.98829220589
273400,b,1.68161144262
146530,b,0.0640607773058
233696,s,0.018636116672000002
204288,b,1.04252616107
152154,b,0.309795155685
104886,s,0.00150187015894
329994,b,4.48143148394
227806,b,7.03284107513
174274,b,5.68159322002
315461,s,0.018636116672000002
162090,s,0.0015027048310099999
292636,s,0.018636116672000002
252899,b,2.2936136037400003
204967,b,3.1325533700599997
219311,s,0.0015027048310099999
274332,s,0.0026533113373299996
